policy_id,title,department,category,security_domain,classification,risk_level,owner,effective_date,review_date,word_count,char_count,sha256,filepath,keywords
ADM-VIS-024,Corporate Visitor Procedure,Administration,Visitor_Management,Visitor Management,Internal,Medium,Facilities Team,2026-03-04,2027-03-04,247,2695,7895c9d7499331b3683c990e85bdc119d38b1bae133c484b4907492ce6c6872b,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Administration\Visitor_Management\ADM-VIS-024.txt,"asset, building, facility, guest, physical security, reception, visitor"
ADM-VIS-025,Visitor Registration Policy,Administration,Visitor_Management,Visitor Management,Internal,Medium,Facilities Team,2026-03-20,2027-03-20,252,2720,1cb24e12c3728a4edd9d0fc6ebc2360fdabf7132045292fde8198fe0c852910d,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Administration\Visitor_Management\ADM-VIS-025.txt,"asset, building, facility, guest, physical security, reception, visitor"
CSP-COM-001,Support Communication Standard,Customer Support,Customer_Communication,Customer Communication,Internal,Medium,Customer Experience Team,2026-06-08,2027-06-08,248,2720,ea3cf2e67ddb6f48bd855ad380f53b7bd5bbd0a46372fa127f4ea1639bdb1c29,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Communication\CSP-COM-001.txt,"SLA, communication, customer, service, support"
CSP-COM-002,Customer Communication Framework,Customer Support,Customer_Communication,Customer Communication,Internal,Medium,Customer Experience Team,2026-02-23,2027-02-23,244,2684,c0fa6569c95fbede02fb0d9189a903e0702ea6147158cd6cca0e6bb130d3f553,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Communication\CSP-COM-002.txt,"SLA, communication, customer, service, support"
CSP-COM-003,Support Communication Standard,Customer Support,Customer_Communication,Customer Communication,Internal,Medium,Customer Experience Team,2026-06-27,2027-06-27,248,2697,5cf8750c368d11ecdd425d47c55ecd88931e119c88eda06b961fc2e59cdee745,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Communication\CSP-COM-003.txt,"SLA, communication, customer, service, support"
CSP-COM-004,Customer Communication Policy,Customer Support,Customer_Communication,Customer Communication,Internal,Medium,Customer Experience Team,2026-05-23,2027-05-23,247,2717,f1778fb507422fbda3b835561c7176360a16bae72a539293674e5d1d52c85aa2,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Communication\CSP-COM-004.txt,"SLA, communication, customer, service, support"
CSP-COM-005,Customer Communication Framework,Customer Support,Customer_Communication,Customer Communication,Internal,Medium,Customer Experience Team,2026-01-28,2027-01-28,245,2695,fd965165f2a818e7e8c54d790075af79f70ee763728dd116ddf09e252259a10d,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Communication\CSP-COM-005.txt,"SLA, communication, customer, service, support"
CSP-COM-006,Support Communication Standard,Customer Support,Customer_Communication,Customer Communication,Internal,Medium,Customer Experience Team,2026-02-25,2027-02-25,248,2692,236e9e182767d3a14107f4f372c625daca8b61898bbde3fda525dc4dae3d0e33,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Communication\CSP-COM-006.txt,"SLA, communication, customer, service, support"
CSP-COM-007,Customer Engagement Policy,Customer Support,Customer_Communication,Customer Communication,Internal,Medium,Customer Experience Team,2026-03-16,2027-03-16,247,2719,15e86172094b11dc365ce71a40db42f3b71e24dd853f858926970abf82fde83f,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Communication\CSP-COM-007.txt,"SLA, communication, customer, service, support"
CSP-COM-008,Customer Communication Framework,Customer Support,Customer_Communication,Customer Communication,Internal,Medium,Customer Experience Team,2026-05-26,2027-05-26,247,2696,fda283d746c89ef4851eda5449e4d657a0150decec54aa1201b97ae98f24cade,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Communication\CSP-COM-008.txt,"SLA, communication, customer, service, support"
CSP-COM-009,Customer Engagement Policy,Customer Support,Customer_Communication,Customer Communication,Internal,Medium,Customer Experience Team,2026-05-11,2027-05-11,248,2690,49eac98946dc328555eec12e6bcd9fd9331866c2daa4ab7bff0cc29151de8c8e,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Communication\CSP-COM-009.txt,"SLA, communication, customer, service, support"
CSP-COM-010,Support Interaction Standard,Customer Support,Customer_Communication,Customer Communication,Internal,Medium,Customer Experience Team,2026-06-30,2027-06-30,249,2740,3378fa2e33802e89385ea9c1674acd3870941ce2822391b88429abbc30f7ecc4,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Communication\CSP-COM-010.txt,"SLA, communication, customer, service, support"
CSP-COM-011,Support Interaction Standard,Customer Support,Customer_Communication,Customer Communication,Internal,Medium,Customer Experience Team,2026-06-29,2027-06-29,247,2709,970556635997e042953268cb2e1649cab7856c48d4c6069174af46f3dd49f907,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Communication\CSP-COM-011.txt,"SLA, communication, customer, service, support"
CSP-COM-012,Support Communication Standard,Customer Support,Customer_Communication,Customer Communication,Internal,Medium,Customer Experience Team,2026-05-20,2027-05-20,247,2712,42f35384ed9208034129a0d9cd9dacc8697628bd207bea93ba1f35e3c90ca8a9,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Communication\CSP-COM-012.txt,"SLA, communication, customer, service, support"
CSP-COM-013,Support Communication Standard,Customer Support,Customer_Communication,Customer Communication,Internal,Medium,Customer Experience Team,2026-04-17,2027-04-17,247,2704,125d69e4fcc488f525fb0e8fccaae5d2402442c3dc4b87b1975537adfce24e92,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Communication\CSP-COM-013.txt,"SLA, communication, customer, service, support"
CSP-COM-014,Support Communication Standard,Customer Support,Customer_Communication,Customer Communication,Internal,Medium,Customer Experience Team,2026-01-05,2027-01-05,245,2684,b5077b2936c2241f450bd716a1e6e9e043aea0a12849d676b5394aff530d11fc,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Communication\CSP-COM-014.txt,"SLA, communication, customer, service, support"
CSP-COM-015,Customer Engagement Policy,Customer Support,Customer_Communication,Customer Communication,Internal,Medium,Customer Experience Team,2026-04-17,2027-04-17,247,2693,dc8bab85db321be9483a73ad6ef01c70567451b0b53c32cb0e688d79904d18a5,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Communication\CSP-COM-015.txt,"SLA, communication, customer, service, support"
CSP-COM-016,Customer Engagement Policy,Customer Support,Customer_Communication,Customer Communication,Internal,Medium,Customer Experience Team,2026-04-26,2027-04-26,248,2694,99c78f54117cca922ecd9896341e0eb631a9daf1d2f59d2094b8c21c3b07fea3,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Communication\CSP-COM-016.txt,"SLA, communication, customer, service, support"
CSP-COM-017,Customer Communication Framework,Customer Support,Customer_Communication,Customer Communication,Internal,Medium,Customer Experience Team,2026-05-08,2027-05-08,248,2709,f990f9218e68ea61a5bf63b9d008e83d4c92b0fe23499f265a7445e59af373ab,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Communication\CSP-COM-017.txt,"SLA, communication, customer, service, support"
CSP-COM-018,Support Interaction Standard,Customer Support,Customer_Communication,Customer Communication,Internal,Medium,Customer Experience Team,2026-01-10,2027-01-10,248,2714,5fb669f07cd7fe1bd2cb1a3a48b47c1b8736ab1380b5e4bced067177c5128c7b,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Communication\CSP-COM-018.txt,"SLA, communication, customer, service, support"
CSP-COM-019,Support Communication Standard,Customer Support,Customer_Communication,Customer Communication,Internal,Medium,Customer Experience Team,2026-01-21,2027-01-21,249,2724,09db3178d3f76bb14c1bd3401b0230c2a555574e5369b506f874d9493222cda7,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Communication\CSP-COM-019.txt,"SLA, communication, customer, service, support"
CSP-COM-020,Customer Communication Policy,Customer Support,Customer_Communication,Customer Communication,Internal,Medium,Customer Experience Team,2026-06-06,2027-06-06,248,2712,424792a5df1c422be9146d5b63318256317fbe9afcbe760d4b8b5d7fc8c4bc28,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Communication\CSP-COM-020.txt,"SLA, communication, customer, service, support"
CSP-COM-021,Customer Service Policy,Customer Support,Customer_Communication,Customer Communication,Internal,Medium,Customer Experience Team,2026-01-14,2027-01-14,249,2702,1ed1a096486784305a24fc793158e2a1166f56a6bba69c6ee18b2f6da67975d1,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Communication\CSP-COM-021.txt,"SLA, communication, customer, service, support"
CSP-COM-022,Customer Engagement Policy,Customer Support,Customer_Communication,Customer Communication,Internal,Medium,Customer Experience Team,2026-03-26,2027-03-26,248,2711,391a225649ab8cf3e445e4e2d93f571124eb1d176badc57eff5cf6bf298902d6,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Communication\CSP-COM-022.txt,"SLA, communication, customer, service, support"
CSP-COM-023,Customer Communication Framework,Customer Support,Customer_Communication,Customer Communication,Internal,Medium,Customer Experience Team,2026-06-02,2027-06-02,247,2721,5f2ac4043081b97163861b27507eb73fdafdaadf50c56e701c004ec2bd116d53,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Communication\CSP-COM-023.txt,"SLA, communication, customer, service, support"
CSP-COM-024,Customer Communication Framework,Customer Support,Customer_Communication,Customer Communication,Internal,Medium,Customer Experience Team,2026-01-14,2027-01-14,248,2742,de5f6c51b54b58d6ac1cb8af95bcf6eb5f2e0a385fe6c5d1aaf902bac830ea4a,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Communication\CSP-COM-024.txt,"SLA, communication, customer, service, support"
CSP-COM-025,Customer Communication Policy,Customer Support,Customer_Communication,Customer Communication,Internal,Medium,Customer Experience Team,2026-05-10,2027-05-10,248,2718,b97fd9ffe26833255a3587b715da318959b96478e49c2dd66f864fcc720ccb88,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Communication\CSP-COM-025.txt,"SLA, communication, customer, service, support"
CSP-DAT-001,Customer Record Protection,Customer Support,Customer_Data_Handling,Customer Data Protection,Confidential,High,Customer Support Team,2026-03-18,2027-03-18,257,2758,e8e02ee1c79fe675aaca00b48db1c2855cfb505e7d2da873924e0f070b9fcc99,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Data_Handling\CSP-DAT-001.txt,"GDPR, PII, confidential, customer, personal data, privacy, support, ticket"
CSP-DAT-002,Customer Privacy Standard,Customer Support,Customer_Data_Handling,Customer Data Protection,Confidential,High,Customer Support Team,2026-06-25,2027-06-25,259,2751,ce3cce4f2491710df5ebac00376d7bfcad28c8b918f60d29b18f096ba9781e6c,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Data_Handling\CSP-DAT-002.txt,"GDPR, PII, confidential, customer, personal data, privacy, support, ticket"
CSP-DAT-003,Customer Information Security,Customer Support,Customer_Data_Handling,Customer Data Protection,Confidential,High,Customer Support Team,2026-04-07,2027-04-07,255,2767,0e7099c27ed363839e43cf9389524cbfccd1048ed35b3fd97ce52dfecdddd68e,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Data_Handling\CSP-DAT-003.txt,"GDPR, PII, confidential, customer, personal data, privacy, support, ticket"
CSP-DAT-004,Customer Record Protection,Customer Support,Customer_Data_Handling,Customer Data Protection,Confidential,High,Customer Support Team,2026-02-17,2027-02-17,255,2746,ab1fb3d4ebe6d1721f71b4a1f23223d205b0ab875de6ed8b2fdbfbf7f3d151eb,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Data_Handling\CSP-DAT-004.txt,"GDPR, PII, confidential, customer, personal data, privacy, support, ticket"
CSP-DAT-005,Support Data Handling Policy,Customer Support,Customer_Data_Handling,Customer Data Protection,Confidential,High,Customer Support Team,2026-03-11,2027-03-11,256,2747,35d353b932562bc72f051564e2d8053b96ae905ea2a03ed14561487d6b5d400b,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Data_Handling\CSP-DAT-005.txt,"GDPR, PII, confidential, customer, personal data, privacy, support, ticket"
CSP-DAT-006,Customer Record Protection,Customer Support,Customer_Data_Handling,Customer Data Protection,Confidential,High,Customer Support Team,2026-02-25,2027-02-25,254,2735,2aa96875c0886ff08b7ebfd31549c7fb04de76602ed4a21b9f7f86bba3b31ced,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Data_Handling\CSP-DAT-006.txt,"GDPR, PII, confidential, customer, personal data, privacy, support, ticket"
CSP-DAT-007,Support Data Handling Policy,Customer Support,Customer_Data_Handling,Customer Data Protection,Confidential,High,Customer Support Team,2026-01-24,2027-01-24,258,2772,90b650f5793cd060fd47cd922427d2b020a082b77442ef65a0a0951d6174d387,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Data_Handling\CSP-DAT-007.txt,"GDPR, PII, confidential, customer, personal data, privacy, support, ticket"
CSP-DAT-008,Support Data Handling Policy,Customer Support,Customer_Data_Handling,Customer Data Protection,Confidential,High,Customer Support Team,2026-03-29,2027-03-29,261,2766,c95421dfffeaf226167e5bcbc449ab635c402c1de18dc003031e44434b9d1ca2,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Data_Handling\CSP-DAT-008.txt,"GDPR, PII, confidential, customer, personal data, privacy, support, ticket"
CSP-DAT-009,Customer Information Policy,Customer Support,Customer_Data_Handling,Customer Data Protection,Confidential,High,Customer Support Team,2026-06-23,2027-06-23,256,2762,65a2925183afd67174439168fa14f693b7bd9989a64943d0fe2c1ec95e5a85f0,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Data_Handling\CSP-DAT-009.txt,"GDPR, PII, confidential, customer, personal data, privacy, support, ticket"
CSP-DAT-010,Customer Data Protection Policy,Customer Support,Customer_Data_Handling,Customer Data Protection,Confidential,High,Customer Support Team,2026-01-30,2027-01-30,256,2750,a715e6536a37cfc9b1d83f92ef1a0e47a00bdfa8860ce976dbf0914de9b19716,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Data_Handling\CSP-DAT-010.txt,"GDPR, PII, confidential, customer, personal data, privacy, support, ticket"
CSP-DAT-011,Customer Data Protection Policy,Customer Support,Customer_Data_Handling,Customer Data Protection,Confidential,High,Customer Support Team,2026-01-12,2027-01-12,254,2724,2e0d922a08dac5ac4b36a5a8d65d3ba678d4e66cd1c75d22697a0df3fa9e8bc3,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Data_Handling\CSP-DAT-011.txt,"GDPR, PII, confidential, customer, personal data, privacy, support, ticket"
CSP-DAT-012,Customer Information Policy,Customer Support,Customer_Data_Handling,Customer Data Protection,Confidential,High,Customer Support Team,2026-06-13,2027-06-13,256,2746,7e4f6b9a8c6bc405ee686342a9aaa45a04b3c172aa64b62e01e4de470cee2f22,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Data_Handling\CSP-DAT-012.txt,"GDPR, PII, confidential, customer, personal data, privacy, support, ticket"
CSP-DAT-013,Support Data Handling Policy,Customer Support,Customer_Data_Handling,Customer Data Protection,Confidential,High,Customer Support Team,2026-03-23,2027-03-23,258,2787,91459a0cbc5ef3c40ca5b59b8b7c9f50b1760f0dafd13f87dd41c7585abf2ae8,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Data_Handling\CSP-DAT-013.txt,"GDPR, PII, confidential, customer, personal data, privacy, support, ticket"
CSP-DAT-014,Customer Record Protection,Customer Support,Customer_Data_Handling,Customer Data Protection,Confidential,High,Customer Support Team,2026-01-04,2027-01-04,255,2750,e00a6fc4fd0639b3c5b240f76243822aff28dfe281eece4c9cd5df89b90b18d8,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Customer_Support\Customer_Data_Handling\CSP-DAT-014.txt,"GDPR, PII, confidential, customer, personal data, privacy, support, ticket"
